"ISONum","SH_LGR_ACSRHES1","SH_LGR_ACSRHES1_Year","SH_LGR_ACSRHES2","SH_LGR_ACSRHES2_Year","SH_LGR_ACSRHES3","SH_LGR_ACSRHES3_Year","SH_LGR_ACSRHES4","SH_LGR_ACSRHES4_Year","CollectData","ProviderDisc","HIVKnow_w_1524","HIVKnow_w_Year","HIVKnow_m_1524","HIVKnow_m_Year","knows_ltm_stm_w","knows_ltm_stm_w_Year","knows_ltm_stm_m","knows_ltm_stm_m_Year","fert_know_w","fert_know_w_Year","fert_know_m","fert_know_m_Year","DS_1524","DS_Year","HIV","HIV_Year","ASFR15","ASFR15_Year","SH_STA_MORT","SH_STA_MORT_Year","UpperSec_Both","UpperSec_Female","UpperSec_Male","UpperSec_Year","Res_Civil","Res_Civil_Year","SP_DYN_MRBF18","SP_DYN_MRBF18_Year","violence_w_1524","Violence_Year","Educ_GDP","Educ_GDP_Year","SE.SEC.ENRR","SE.SEC.ENRR_Year","gwp1_n_5","gwp1_n_5_Year","gwp2_n_5","gwp2_n_5_Year","SL_CPA_YEMP","SL_CPA_YEMP_Label","SL_CPA_YEMP_Year","account_t_d_5","account_t_d_5_Year","account_t_d_6","account_t_d_6_Year","SL_TLF_NEET_Both","SL_TLF_NEET_Year","BetterOff","BetterOff_Year","WorkPov","WorkPov_Year","YouthPolicy","YouthPolicy_Num","YouthPolicy_Year","Vote_National","Vote_National_Year","active_member","active_member_Year","Parliament30","Parliament30_Year","INFORM","INFORM_Year","pol_part","pol_part_Year","humanrights","humanrights_Year","Displacement","Displacement_Year","InterViolence","InterViolence_Year","SelfHarm","SelfHarm_Year"
400,,,,,,,,,"46.031746031746032","41.025641025641029",6.6,2017,8.1,2017,0.969662515771694,2017,0.734745334995423,2017,0.520757410710528,2017,0.0863608909613173,2017,,,,,25.876980876,"2015-2020",46,2017,"58.91","67.21","51.07","2012",0.631,2019,"9.7",2018,19.4,2017,2.98847007751465,2019,67.8172302246094,2020,86.46488,2017,88.74874,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,33.74839,2017,48.8435,2017,"36.0",2019,0.549668874172185,2018,0.33,2019,"Unclear",,2021,0.509677419354839,2018,0.0580645161290323,2018,,,4.5,2021,0.161290322580645,2018,0.655405405405405,2018,0.000145433170031934,"2020",3.12806658048725,2019,1.44662661093332,2019
404,,,,,,,,,"73.737373737373744","45.454545454545453",54.2,2014,63.7,2014,0.842903378889503,2014,0.76005879136103,2014,0.225205069953845,2014,0.129180087734914,2014,64.8,2014,1.57,2019,75.0780096,"2015-2020",342,2017,"42.32334","39.06395","46.02232","2014",0.172,2019,"22.9",2014,41,2014,5.07996988296509,2020,,,84.85776,2017,62.93787,2017,,,,81.66351,2017,85.72449,2017,"13.7",2016,,,33.64,2019,"Yes",1,2021,,,,,0.57,2020,5.9,2021,,,,,0.00010329489913136,"2020",6.99503158473562,2019,2.87909795357068,2019
296,,,,,,,,,,,,,,,,,,,,,,,,,,,16.177015448,"2015-2020",92,2017,,,,,,,"18.4",2019,,,12.3946599960327,2019,,,,,,,,,,,,,,"46.9",2015,,,,,"Yes",1,2021,,,,,,,3.8,2021,,,,,,,2.92295044480071,2019,30.07009581695,2019
414,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19399,"2015-2020",12,2017,,,,,,,,,,,6.55125999450684,2020,97.8277206420898,2015,100,2017,99.07272,2017,,,,77.17085,2017,82.43459,2017,,,,,0.05,2019,"Draft",0.5,2021,0.429447852760736,2014,,,0,2020,1.9,2021,,,0.781065088757396,2014,0.0004147734183255,"2020",0.773068888121418,2019,1.96553877026131,2019
422,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2019,14.500002,"2015-2020",29,2017,,,,,0.621,2019,"6.0",2015,,,2.59202003479004,2019,,,97.57908,2017,96.00108,2017,,,,36.54576,2017,54.50076,2017,"23.5",2019,0.435,2018,0.09,2019,"Yes",1,2021,0.658536585365854,2018,0.0780487804878049,2018,,,5.1,2021,0.131707317073171,2018,0.390243902439024,2018,0.00112791735898816,"2020",4.95257867902549,2019,3.20530315355688,2019
426,,,,,,,,,"68.888888888888886","26.666666666666664",37.6,2014,30.9,2014,0.759040434811103,2014,0.553985203726877,2014,0.245939461040388,2014,0.148838349577696,2014,75.3,2014,9.99,2019,92.725975524,"2015-2020",544,2017,"10.80705","12.96981","8.81169","2014",0.376,2019,"16.4",2018,,,7.37501001358032,2020,62.0139312744141,2017,65.79648,2017,27.74278,2017,,,,48.92949,2017,44.7721,2017,,,,,22.23,2019,"Unclear",,2021,,,,,,,4.1,2021,,,,,0,"2020",36.8754840564648,2019,17.5704487095257,2019
430,,,"85",2019,"0",2019,"75",2019,"45.098039215686271","26.543209876543209",31.6,2019,29.5,2019,0.931318803754387,2019,0.745027615431284,2019,0.0982341865126783,2019,0.0219283527986018,2019,48.3,2019,0.9,2019,135.962034,"2015-2020",661,2017,"12.98702","9.1731","17.30845","2013",0.528,2019,"35.9",2013,60.2,2019,2.30928993225098,2020,37.9034996032715,2015,55.92334,2017,28.75103,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,36.75593,2017,33.4659,2017,"13.2",2016,,,52.88,2019,"Yes",1,2021,,,,,,,5.2,2021,,,,,0.000580670045196192,"2020",2.70589598783444,2019,2.86438255850394,2019
438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55604004859924,2011,119.209663391113,2019,,,,,,,,,,,,,,,,,,"Yes",1,2021,,,,,0,2020,0.8,2021,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,,,,,,,,4.727,"2015-2020",5,2017,"69.16","71.75","66.59","2014",0.081,2019,,,,,3.66626000404358,2018,104.695388793945,2019,96.90349,2017,96.69433,2017,,,,97.33097,2017,99.70619,2017,"5.6",2019,,,,,"Yes",1,2021,,,,,3.33,2020,0.9,2021,,,,,0,"2020",0.851919580042322,2019,4.64927727344011,2019
450,,,,,,,,,"61.111111111111107","34.18803418803418",22.5,2008,26,2008,0.576329942006059,2008,0.383314377670137,2008,0.462630225281198,2008,0.324682848373497,2008,40.8,2008,0.19,2019,109.58996466,"2015-2020",335,2017,"5.52001","5.71539","5.32052","2009",0.594,2019,"40.3",2018,,,2.94490003585815,2019,34.5955009460449,2019,30.54218,2017,21.40868,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,19.94544,2017,16.74868,2017,"6.8",2015,,,76.21,2019,"Yes",1,2021,,,,,0,2020,5.2,2021,,,,,0,"2020",2.36990908936893,2019,3.39960731071294,2019
584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.3",2007,,,9.61128997802734,2019,62.6589202880859,2020,,,,,"0","The country has not developed any national strategy for youth employment or taken steps to develop or adopt one",2020,,,,,,,,,,,,,2021,,,,,,,3.6,2021,,,,,,,5.83399633058131,2019,21.6658644551543,2019
474,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5660136,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,0,"2020",,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,55.827002616,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
484,,,"100",2019,"94",2019,,,"65.555555555555557","56.410256410256402",,,,,0.854759949707193,1987,,,,,,,,,,,60.3649916,"2015-2020",33,2017,"58.73","60.84","56.55","2018",0.146,2019,"20.7",2018,,,4.25442981719971,2018,104.647239685059,2019,73.84295,2017,60.19391,2017,"3","The country has operationalized a national strategy for youth employment",2020,36.48884,2017,39.57153,2017,"18.3",2019,0.615727000106145,2018,1.11,2019,"Yes",1,2021,0.698604443862954,2018,0.191639903829074,2018,5.2,2020,4.9,2021,0.202039872615857,2018,0.40997791671507,2018,0.0000378450689923803,"2020",22.1092914882408,2019,6.53175381719394,2019
583,,,,,,,,,,,,,,,,,,,,,,,,,,,13.924010586,"2015-2020",88,2017,,,,,,,,,,,9.69705009460449,2018,,,,,,,,,,,,,,"23.7",2014,,,,,"Unclear",,2021,,,,,,,3.7,2021,,,,,,,6.94511918662299,2019,24.6518437866829,2019
492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15266001224518,2019,,,,,,,,,,,,,,,,,,,,"No",0,2021,,,,,0,2020,,,,,,,,,0.41179774772228,2019,5.58975038734658,2019
496,,,,,,,,,"57.142857142857146","39.316239316239312",,,,,,,,,,,,,,,0.01,2019,30.993023194,"2015-2020",45,2017,"63.07747","72.42975","53.61834","2014",0.229,2019,"12.0",2018,,,4.94088983535767,2019,91.5033569335938,2019,98.54767,2017,87.09635,2017,,,,90.77223,2017,95.97944,2017,"19.7",2019,,,0.16,2019,"Yes",1,2021,,,,,,,2.8,2021,,,,,0.000181060399016125,"2020",4.46176567781157,2019,15.8201895170027,2019
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
504,,,,,,,,,"46.666666666666664","40.888888888888886",11.7,2003,,,0.93596982057949,2003,,,0.087360578561176,2003,,,77.8,2003,0.05,2019,31.0339832,"2015-2020",70,2017,"19.82109","17.14099","22.94714","2004",0.593,2019,"13.7",2018,,,,,82.454231262207,2020,83.44266,2017,67.66614,2017,"3","The country has operationalized a national strategy for youth employment",2020,23.1751,2017,31.25572,2017,,,,,0.3,2019,"Yes",1,2021,0.159090909090909,2011,0.0331491712707182,2011,2.03,2020,4,2021,0.217877094972067,2011,0.447513812154696,2011,0.0000310458324404222,"2020",1.0290716752207,2019,4.609617374845,2019
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.8",2007,,,,,96.7041778564453,2019,,,,,,,,,,,,"36.4",2013,,,,,"Yes",1,2021,,,,,,,3.2,2021,,,,,,,5.68354422217353,2019,22.6960240924129,2019
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8300024,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
558,,,,,,,,,"69.696969696969688","51.851851851851855",16,2001,,,0.886913137857791,2001,0.829244161752807,1998,0.131415858555819,2001,,,71.3,2001,0.07,2019,84.9900128,"2015-2020",98,2017,"40.92","48.19","33.58","2014",0.062,2019,"35.2",2012,,,3.44283008575439,2019,73.4324188232422,2010,84.7557,2017,58.44331,2017,,,,31.42284,2017,29.17483,2017,"1.4",2014,0.469565217391304,2020,14.7,2019,"Yes",1,2021,0.501449275362319,2020,0.263768115942029,2020,0,2020,4.9,2021,0.136231884057971,2020,0.431884057971014,2020,0.000212491544046942,"2020",6.29823502372541,2019,6.94355085783515,2019
562,,,"100",2019,"100",2019,"95",2019,"64.102564102564102","45.238095238095234",13,2012,24.8,2012,0.359756435754841,2012,0.264425216849432,2012,0.15204703451896,2012,0.0511864689368183,2012,36.1,2012,0.04,2019,186.538,"2015-2020",509,2017,"1.62842","0.91154","3.02117","2012",0.256,2019,"76.3",2012,,,3.52316999435425,2019,24.2537498474121,2017,53.82618,2017,7.399954,2017,,,,14.3518,2017,17.30406,2017,"25.2",2014,,,42.73,2019,"Yes",1,2021,,,,,1.2,2020,7.5,2021,,,,,0.00598522270714659,"2020",7.61056732498593,2019,2.72820423382134,2019
566,,,"100",2019,"100",2019,"100",2019,"38.888888888888886","53.59477124183006",42.6,2018,33.7,2018,0.613691219981578,2018,0.364436573215028,2018,0.191066924595289,2018,0.059814124004807,2018,32.6,2018,0.71,2019,107.329991904,"2015-2020",917,2017,"59.29161","52.49753","66.52026","2016",0.539,2019,"43.4",2018,34.3,2018,,,43.5111389160156,2018,70.6366,2017,35.2293,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,39.98588,2017,43.75239,2017,"31.4",2019,0.56508875739645,2018,43.39,2019,"Yes",1,2021,0.677142857142857,2018,0.288571428571429,2018,0,2020,6.5,2021,0.242857142857143,2018,0.443478260869565,2018,0.00149098110044534,"2020",4.8264373322201,2019,1.7521598827563,2019
570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes",1,2021,,,,,,,,,,,,,,,3.57124563447493,2019,13.5383990681141,2019
807,,,,,,,,,,,,,,,,,,,,,,,,,,,15.723,"2015-2020",7,2017,"74.43607","68.66064","79.75314","2011",0.152,2019,"7.5",2019,,,,,79.9904479980469,2018,91.97999,2017,88.51579,2017,,,,66.78545,2017,77.09655,2017,"18.1",2019,,,1.94,2019,"Yes",1,2021,,,,,,,2.3,2021,,,,,0.00158789463852046,"2020",1.23786654833652,2019,3.51577863991777,2019
580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,4.22243544264828,2019,17.5536863958395,2019
578,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1410016,"2015-2020",2,2017,"77.56","81.91","73.15","2014",0.195,2019,,,,,7.64411020278931,2018,118.620162963867,2019,100,2017,100,2017,,,,100,2017,100,2017,"4.8",2019,,,,,"Yes",1,2021,,,,,13.61,2020,1.1,2021,,,,,0,"2020",0.483591581464834,2019,6.51504025021017,2019
512,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2019,13.0560214,"2015-2020",19,2017,,,,,,,"4.0",2014,,,5.41320991516113,2019,107.053581237793,2020,,,,,,,,72.89957,2011,75.55752,2011,,,,,0.09,2019,"No",0,2021,,,,,0,2020,2.5,2021,,,,,0.0000161851058182218,"2020",0.534132797734739,2019,2.77822757114461,2019
585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.703277587891,2020,,,,,,,,,,,,"12.9",2014,,,,,"Yes",1,2021,,,,,,,2.3,2021,,,,,,,7.58702544350105,2019,13.003258394977,2019
591,,,,,,,,,"46.464646464646464","37.962962962962962",,,,,,,,,,,,,,,,,81.827980992,"2015-2020",52,2017,"67.24","71.35","63.5","2018",0.178,2019,"26.4",2013,,,3.12736010551453,2019,78.4832305908203,2020,80.44081,2017,70.9371,2017,,,,43.24831,2017,51.1497,2017,"16.7",2019,,,0.65,2019,"Yes",1,2021,,,,,,,3.9,2021,,,,,0,"2020",19.5250561741856,2019,4.38861110410406,2019
598,,,,,,,,,"27.350427350427353","48.148148148148145",24.4,2017,26.2,2017,0.659931191261948,2016,0.508367568812383,2016,0.175641766299628,2016,0.0582726864294459,2016,38.6,2017,0.52,2019,52.655001264,"2015-2020",145,2017,,,,,,,"27.3",2018,51,2017,1.8748300075531,2018,46.9737892150879,2018,,,,,,,,,,,,"27.7",2010,,,31.92,2019,"Yes",1,2021,,,,,0,2020,5.9,2021,,,,,0,"2020",8.54730305803538,2019,2.59342130527931,2019
600,,,,,,,,,,,,,,,0.742364222887379,1990,,,0.232149797793723,1990,,,48.4,1990,0.3,2019,70.50400955,"2015-2020",84,2017,"63.62","66.35","60.76","2018",0.298,2019,"21.6",2016,,,3.46971011161804,2019,76.8243408203125,2020,87.05339,2017,77.67986,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,43.23,2017,53.92471,2017,"18.1",2017,,,0.41,2019,"Yes",1,2021,,,,,,,3.1,2021,,,,,0.00000625567702690191,"2020",10.903956436329,2019,7.1011495450855,2019
604,,,"93",2019,"100",2019,"100",2019,"52.592592592592588","33.333333333333329",22,2009,,,0.0108263079864057,2012,0.885353336507223,1996,0.322466769604137,2012,,,62.5,2012,0.06,2019,56.8819778,"2015-2020",88,2017,"86.43","86.79","86.08","2018",0.129,2019,"17.4",2018,24.1,2012,4.24667978286743,2020,110.584922790527,2020,84.4451,2017,63.32167,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,40.92328,2017,45.68978,2017,"16.8",2019,0.706110498093143,2018,3.3,2019,"Yes",1,2021,0.750728935762092,2018,0.0918079525445359,2018,,,4.9,2021,0.181389059497835,2018,0.184516661749181,2018,0.0000123444798572198,"2020",3.54548526184647,2019,2.90150090900281,2019
616,,,,,,,,,,,,,,,,,,,,,,,,,,,10.537997616,"2015-2020",2,2017,"92.31","94.43","90.21","2014",0.125,2019,,,,,4.61579990386963,2018,111.800842285156,2019,97.73413,2017,98.66124,2017,,,,78.08092,2017,96.31973,2017,"8.1",2019,,,,,"Unclear",,2021,0.777295476272668,2012,0.159567600930707,2012,4.35,2020,1.7,2021,0.492905161946546,2012,0.751736649094012,2012,0.00000495962862300871,"2020",0.662204221027138,2019,8.21305790181708,2019
957,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2935344355606,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
620,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38001136,"2015-2020",8,2017,"65.12","72.82","57.52","2014",0.114,2019,,,,,4.67515993118286,2018,120.621208190918,2019,100,2017,95.51393,2017,"3","The country has operationalized a national strategy for youth employment",2020,88.10671,2017,97.03587,2017,"8.0",2019,,,,,"No",0,2021,,,,,5.22,2020,1.6,2021,,,,,0,"2020",0.981789802260497,2019,2.98128729652361,2019
630,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0980004,"2015-2020",21,2017,"86.69837","88.89466","84.44749","2010",,,,,,,6.07265996932983,2014,86.5002899169922,2013,,,,,,,,62.45838,2014,73.31899,2014,,,0.5,2018,0,2019,,,2021,0.368,2018,0.28,2018,,,,,0.352,2018,0.435483870967742,2018,,,28.122190904804,2019,2.76672552606462,2019
634,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92200693,"2015-2020",9,2017,"83.48783","85.61285","80.93187","2012",,,"4.2",2012,,,3.19033002853394,2020,105.465789794922,2010,,,,,,,,64.99131,2011,67.81167,2011,"9.4",2009,,,0,2019,"No",0,2021,0.5644942188211,2010,,,0,2020,1.3,2021,,,0.98025261960508,2010,0,"2020",0.937905282280575,2019,3.83121302282587,2019
410,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3789974,"2015-2020",11,2017,,,,,0.204,2019,,,,,4.45807981491089,2018,95.865348815918,2019,97.19141,2017,97.96752,2017,"3","The country has operationalized a national strategy for youth employment",2020,92.91641,2017,98.81853,2017,,,0.583333333333333,2018,0,2019,"Yes",1,2021,0.575,2018,0.0666666666666667,2018,0,2020,2,2021,0.208333333333333,2018,0.85,2018,0,"2020",0.528753760108875,2019,7.60176869146975,2019
638,,,,,,,,,,,,,,,,,,,,,,,,,,,46.65299299,"2015-2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
642,,,,,"0",2019,,,"38.562091503267972","15.972222222222221",,,,,,,,,,,,,,,0.03,2019,36.210985356,"2015-2020",19,2017,"80.89","81.3","80.52","2014",0.221,2019,,,,,3.34474992752075,2018,88.0702819824219,2019,95.84407,2017,90.10074,2017,,,,61.02324,2017,63.79552,2017,"14.7",2019,0.619007477354634,2018,,,"Yes",1,2021,0.629933637311646,2018,0.0694976839490323,2018,6.38,2020,2.4,2021,0.213631840895347,2018,0.376073415211914,2018,0.0000486037187422314,"2020",0.767686504832608,2019,4.34645845185695,2019
643,,,"100",2019,"0",2019,"75",2019,"23.611111111111111","42.222222222222221",,,,,,,,,,,,,,,,,20.69901218,"2015-2020",17,2017,"87.07","86.91","87.24","2013",0.315,2019,,,,,4.67819976806641,2018,103.602760314941,2019,97.72964,2017,94.12525,2017,"3","The country has operationalized a national strategy for youth employment",2020,73.22389,2017,79.85238,2017,"12.4",2016,0.531105107964543,2017,0.01,2019,"Yes",1,2021,0.617294442979587,2017,0.0662490247921934,2017,,,3.7,2021,0.24003613910448,2017,0.737463059087853,2017,0.000367617956245898,"2020",6.15215331671611,2019,13.669169733679,2019
646,,,,,,,,,"68.376068376068375","31.746031746031747",58.8,2019,57.4,2019,0.918443700243181,2014,0.888400468384751,2014,0.204047916412694,2014,0.223541906687645,2014,71.7,2019,0.67,2019,39.114,"2015-2020",248,2017,"17.53984","16.19956","19.20501","2015",0.235,2019,"6.8",2015,35.6,2019,3.4072699546814,2020,44.3190383911133,2019,52.50347,2017,16.32759,2017,"3","The country has operationalized a national strategy for youth employment",2020,49.13361,2017,54.0036,2017,"32.8",2019,,,48.52,2019,"Yes",1,2021,0.846666666666667,2012,0.353333333333333,2012,2.5,2020,4.6,2021,0.0633333333333333,2012,0.956666666666667,2012,0.00568988985096137,"2020",3.87073806176945,2019,3.37760207591616,2019
652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6434600353241,2015,106.914207458496,2016,,,,,"1","The country is in the process of developing a national strategy for youth employment",2020,,,,,,,,,,,"Yes",1,2021,,,,,0,2020,1.9,2021,,,,,,,18.1235019048716,2019,1.68544801833835,2019
662,,,"70",2019,"100",2019,"84",2019,,,,,,,,,,,,,,,,,,,40.536007788,"2015-2020",117,2017,"82.69175","90.88733","73.05012","2012",,,"24",2012,,,3.56905007362366,2020,91.9242401123047,2020,,,,,,,,,,,,"29.9",2019,,,,,"Unclear",,2021,,,,,,,2.3,2021,,,,,0,"2020",17.5756698223543,2019,3.3440417574539,2019
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,23.885982174,"2015-2020",43,2017,,,,,,,"7.4",2020,,,4.80916023254395,2020,93.2581405639648,2016,,,,,,,,,,,,"37.9",2017,,,,,"Yes",1,2021,,,,,,,3,2021,,,,,0,"2020",4.31686546526298,2019,13.4079860788292,2019
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37969994544983,2019,62.1942405700684,2020,,,,,,,,,,,,,,,,,,"Yes",1,2021,,,,,11.67,2020,,,,,,,,,0.338911190028936,2019,4.65803513609549,2019
682,,,"100",2019,,,"75",2019,,,,,,,,,,,,,,,,,,,7.3240128,"2015-2020",17,2017,,,,,,,,,,,,,112.585823059082,2020,100,2017,88.97586,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,64.52671,2017,79.11271,2017,"16.1",2015,,,0,2019,"No",0,2021,,,,,,,2.6,2021,,,,,0.0000190690027466298,"2020",0.849865411309355,2019,2.46066168419021,2019
686,,,"22",2019,"0",2019,,,"69.047619047619051","46.031746031746032",26.2,2017,33.1,2017,0.744873906453964,2019,0.508958586202823,2019,0.185338264173615,2019,0.0593596767853289,2019,44.5,2019,0.07,2019,72.724977,"2015-2020",315,2017,"12.0365","10.09748","14.53446","2017",0.036,2019,"30.5",2019,18.9,2019,5.28719997406006,2019,46.5607299804688,2020,69.21368,2017,29.61043,2017,"1","The country is in the process of developing a national strategy for youth employment",2020,42.36442,2017,44.09173,2017,"33.1",2017,,,37.72,2019,"Yes",1,2021,,,,,0,2020,4.6,2021,,,,,0.000513575127560899,"2020",1.31733570695854,2019,3.54763561659038,2019
690,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0500068,"2015-2020",53,2017,,,,,,,,,,,3.91458988189697,2019,78.3310623168945,2020,,,,,"2","The country has developed and adopted a national strategy for youth employment",2020,,,,,"20.9",2019,,,,,"No",0,2021,,,,,,,1.7,2021,,,,,0,"2020",3.84237767854557,2019,4.89262465688097,2019
702,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2019,3.52998984,"2015-2020",8,2017,,,,,0.492,2019,"0.1",2020,,,2.50665998458862,2020,104.714958190918,2019,98.98007,2017,99.54427,2017,,,,98.23542,2017,98.69459,2017,"4.1",2019,0.759493670886076,2020,0,2019,"No",0,2021,0.3625,2020,0.15,2020,,,0.5,2021,0.2625,2020,0.834394904458599,2020,0.0000272007072183877,"2020",0.362671888296524,2019,4.6704539106869,2019
534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.554069519043,2014,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,,,,,,,,,,,,,,25.68398972,"2015-2020",5,2017,"92.05","92.61","91.53","2014",0.244,2019,,,,,3.975830078125,2018,90.8072128295898,2019,100,2017,96.86497,2017,,,,77.60441,2017,95.57911,2017,"10.3",2019,,,,,"Yes",1,2021,,,,,5.41,2020,1.6,2021,,,,,0,"2020",1.09720281600348,2019,4.99058630154368,2019
705,,,"100",2019,,,"100",2019,,,,,,,,,,,,,,,,,,,3.776,"2015-2020",7,2017,"93.25","95.23","91.4","2014",0.132,2019,,,,,4.93603992462158,2018,113.026222229004,2019,100,2017,100,2017,"3","The country has operationalized a national strategy for youth employment",2020,100,2017,98.56464,2017,"7.0",2019,,,,,"Yes",1,2021,0.806122448979592,2011,0.155339805825243,2011,4.44,2020,1.2,2021,0.424242424242424,2011,0.413461538461538,2011,0,"2020",0.568353750045489,2019,6.6671551128358,2019
90,,,,,,,,,"52.136752136752136","28.205128205128201",,,,,,,,,,,,,,,,,78.0029574,"2015-2020",104,2017,,,,,,,"21.3",2015,,,10.1349000930786,2015,48.3193817138672,2012,,,,,"1","The country is in the process of developing a national strategy for youth employment",2020,,,,,"7.0",2013,,,25.9,2019,"Yes",1,2021,,,,,0,2020,4.6,2021,,,,,0,"2020",4.93018154175359,2019,23.7235310859485,2019
706,,,"0",2019,"0",2019,"75",2019,"22.222222222222221","53.333333333333329",,,,,,,,,,,,,,,0.03,2019,100.0850112,"2015-2020",829,2017,"7.04","3.2","13.89","2006",,,"35.5",2020,,,,,,,,,,,,,,39.37921,2014,42.25306,2014,,,,,96.16,2019,"No",0,2021,,,,,,,8.6,2021,,,,,0.193543817391977,"2020",12.2996882490323,2019,4.48884039836262,2019
724,,,,,,,,,,,,,,,,,,,,,,,,,0.13,2019,7.7250124,"2015-2020",4,2017,"67.3","74.6","60.31","2014",0.058,2019,,,,,4.17816019058228,2018,125.945289611816,2019,96.13271,2017,98.04367,2017,"3","The country has operationalized a national strategy for youth employment",2020,86.93037,2017,97.94573,2017,"12.1",2019,,,,,"Unclear",,2021,0.605028248960297,2011,0.0374875492294582,2011,3.43,2020,2.1,2021,0.319755257293173,2011,0.640399142474714,2011,0.0000111833837284563,"2020",0.386316982249166,2019,2.484156553462,2019
762,,,,,,,,,"86.50793650793652","13.492063492063494",12.3,2017,,,0.632174533637369,2017,,,0.116544315829796,2017,,,36.9,2017,0.16,2019,57.0759891,"2015-2020",17,2017,"71.62809","62.49672","81.75822","2017",0.251,2019,"8.7",2017,15.8,2017,5.71290016174316,2019,88.5004196166992,2013,67.65046,2017,33.55681,2017,"2","The country has developed and adopted a national strategy for youth employment",2020,47.78912,2017,40.54668,2017,"42.2",2009,0.806306306306306,2020,1.96,2019,"Yes",1,2021,0.711711711711712,2020,0.346846846846847,2020,,,4.5,2021,0.148648648648649,2020,0.914414414414414,2020,0.000242859455804341,"2020",1.55558885248695,2019,3.76986039099443,2019
